,Spearman_coef,Sp-value,mic_score,row
FAM120A,0.06848106934320022,0.012001315786781298,0.27889655023430726,2764
SLC1A2,0.43408413575654914,6.480557660532489e-63,0.2788135604409208,7545
DCAF7,0.3762244119119656,1.7857763363252934e-46,0.2788049874480638,2043
KITLG,-0.03730209015608597,0.17155330191908966,0.2787703597437113,4169
STX3,0.4582452287014052,8.635427428251362e-71,0.27870881006400455,8069
MARK3,0.12252465875366161,6.596492765326465e-06,0.2786791091839624,4634
C11orf80,0.28436541291260453,1.9496988653159245e-26,0.27866998691307804,973
RBM5,-0.07128223838136696,0.008919649777662682,0.2786691367940573,6780
UMPS,-0.35687948474714193,1.1295458749363391e-41,0.2786681647880994,8972
GBE1,-0.1460934112864465,7.375190102492115e-08,0.27865548229866266,3123
ANKLE2,-0.37486255480061337,3.987150251117186e-46,0.2786338917639437,387
TFEC,-0.15945218665637245,4.102439511742669e-09,0.2786003896948083,8316
KCNA2,0.168732577780901,4.751942792709336e-10,0.2785795447763989,4046
OBSCN,0.3269359251583288,7.150291089061761e-35,0.2785578148184077,5570
CNKSR1,0.40006387893971784,7.409865006333939e-53,0.27855583848938215,1645
SEC23B,0.17386626045617484,1.3677962484716368e-10,0.2784797683785534,7310
NUP107,-0.34702768801100226,2.362111636269583e-39,0.27841294363824054,5532
TTC28,-0.005764792423870513,0.8327120353353392,0.27838487801964745,8800
PSMA7,-0.3627471876975429,4.278871315311931e-43,0.2783808757860269,6450
TCTN1,0.3668142782988185,4.250094885614591e-44,0.27836653459946353,8265
SND1,-0.030949162531594,0.25668824885806446,0.2783141369806137,7773
STAT4,-0.37402992786639244,6.503050418503377e-46,0.27828618735524674,8016
IFT88,0.34220669795320147,3.012474323457062e-38,0.2782519274715573,3791
RPL37,-0.27173940981956907,3.3778871522786624e-24,0.2781903323455805,7046
CNOT6,0.39529135116917397,1.5485287540781814e-51,0.2781259600118983,1658
PSMF1,-0.36441537164880133,1.6661472704424864e-43,0.2781018900386189,6485
RNF8,0.3865363870334744,3.5962088049595544e-49,0.2780309135997304,6978
TPST1,0.06465020803660558,0.017726892055614268,0.278001600751138,8637
ALDH1A3,-0.01639612437478009,0.5479753830173395,0.27795439256349597,320
HAUS2,-0.36683075138226245,4.2102404901970923e-44,0.27793034441662956,3477
NME1,0.3805297591884568,1.3740838775439538e-47,0.2778800353750327,5373
ITGAM,-0.2317465664060645,7.390357855842172e-18,0.27782946103126743,3962
FAM111A,-0.2572196631255978,9.129098882018307e-22,0.27778794445524746,2759
CREB5,-0.05217526205819892,0.05574650124971455,0.2777876759423853,1814
PRKCA,0.4490025414287417,1.0572770082265877e-67,0.27778606034558234,6363
PIGH,0.1668546314698975,7.42363026817624e-10,0.27778099655020044,5976
TRAPPC2L,-0.2711472815178702,4.27344001898687e-24,0.2777773617812856,8666
NACAD,0.4286192649326232,3.208438628001987e-61,0.27773402359537325,5154
TUBB2B,0.37917497077857937,3.092530333983902e-47,0.2776972067385782,8833
GATA2,-0.08170045860176985,0.0027128512513335994,0.277684426513254,3115
WDR6,0.40158571413333116,2.781596213730774e-53,0.2776778288206821,9190
CFAP69,0.18165219342350675,1.9240219620313934e-11,0.2776745099426094,1467
TUBB6,-0.17359053670346314,1.4638220968087246e-10,0.27767423733943347,8837
AP3D1,0.4196954436758247,1.6123139119567854e-58,0.2776578684047067,442
MAPK3,0.11601176784530656,1.9981616300709157e-05,0.27764185995155155,4601
H2AFY,0.3214059463157245,1.0715268487847271e-33,0.2775924622183024,3457
PI15,0.4151046500990944,3.6781815272946466e-57,0.27758933207219755,5955
PRKAR1B,0.4194525994972096,1.9046924479360472e-58,0.277583950164689,6360
TANK,-0.47088475753027026,3.604544445228941e-75,0.2775763106624382,8184
CALD1,-0.06507998804595348,0.016983214706629557,0.2775329377983156,1100
HLA-A,-0.39494223969406766,1.9303578197383693e-51,0.2775238372436757,3578
KHDRBS3,0.2264683971049019,4.195643813010505e-17,0.2775158992935136,4117
PRKACB,0.17095408123493774,2.7851454125454096e-10,0.27751067126217,6356
HCLS1,-0.3892438230183096,6.789355778884368e-50,0.27750382493291154,3494
NT5E,0.2623308374374176,1.3230894042038654e-22,0.27746975708753485,5503
BCCIP,0.04773312085641213,0.08012764942339586,0.2774357718017772,834
MPPED2,0.44336334054283305,7.27748765210663e-66,0.27742324814186026,4916
CFTR,0.3125867324684344,7.156551368154457e-32,0.27741748391343796,1477
DENND4C,-0.24451874560876757,9.231027419565267e-20,0.2773677493322633,2131
KIAA1109,0.05201908963063967,0.05648456392075774,0.2773398227074987,4135
PRDM1,-0.36640028324740465,5.384579121336665e-44,0.27728600588476354,6329
RRAGD,0.38392457089772414,1.769592247158169e-48,0.27727355650232854,7115
TBC1D12,0.17640975238806783,7.276924966695698e-11,0.2772638152939054,8204
FUBP1,0.2561933794215237,1.3385317888308254e-21,0.27725649703475164,3025
P4HA2,0.21864733274056822,5.079255833043544e-16,0.27725649188514007,5653
ELN,-0.03465429418184487,0.2040419645389806,0.27725087137279447,2545
ZFYVE21,-0.02886523238515087,0.29012535408926754,0.2772429529090151,9378
NUBPL,-0.04804835139915293,0.07815112387990845,0.27724052463940624,5515
PDIA3,-0.2041785788599227,4.0023123118105745e-14,0.2771991136284967,5824
AKR1C3,-0.2338320479179046,3.676990137690672e-18,0.2771529606326511,305
TACSTD2,-0.11809243247857712,1.411110472113719e-05,0.27712760407302667,8156
SLC25A20,-0.1811713860712376,2.177305390748119e-11,0.27712548944154386,7569
FBLN1,-0.021028272074897717,0.44096534729880654,0.2770976976134483,2837
AHCYL1,0.13427997343265782,7.715221299538726e-07,0.27705601090586407,265
IGFBP5,0.028338586994881277,0.2990194425628902,0.27701731146087855,3801
NSF,0.321987824260365,8.080651175025761e-34,0.27700405204443024,5487
ARHGEF2,-0.12218845641446571,6.994673183636125e-06,0.27698616189543684,556
ME2,0.4526040053677612,6.796149256879509e-69,0.2769402054087385,4704
STAT2,-0.049412951146946195,0.07004736252856686,0.27690375799468586,8014
NEAT1,-0.290645532418626,1.3571443000551957e-27,0.27689428924932286,5267
SPTBN5,0.42348941010964836,1.1721434075880656e-59,0.2768352371072267,7917
NXT1,0.02689581717571936,0.32430740088056553,0.27682650746020565,5559
ISCU,-0.3128978761869101,6.185426252386326e-32,0.27678247564518094,3938
LGALS1,-0.3108760894467333,1.5905911218594974e-31,0.27677668504803354,4325
DUSP10,-0.011832009843357888,0.6646212711490336,0.2766952023191953,2358
BSDC1,-0.4285237289411275,3.432763447942186e-61,0.27669148325883086,936
TOR1AIP1,-0.37068529752495705,4.5739790852585875e-45,0.2766843278735913,8603
PDXK,-0.08811483904061851,0.0012171347860279104,0.2766669404307165,5846
TMOD3,-0.3515685591918667,2.0608263400397215e-40,0.2766079199810427,8534
TBX2,0.35539847093458565,2.552782546838116e-41,0.27660163459655224,8238
DUSP5,0.31127525650328797,1.3207683308122488e-31,0.27657047015341363,2367
DIAPH2,-0.351936365976526,1.6884084826957025e-40,0.2765379260324806,2191
GABRR2,0.22605900188888597,4.791882076435968e-17,0.27652683735919287,3079
NUPR1,-0.006929783979389657,0.7995640647146586,0.2765025352940041,5551
PTH1R,-0.0027244245458115045,0.9204844582985151,0.2764786235066961,6513
SHOC2,-0.29737682548479527,7.232625759653082e-29,0.2764732820662004,7473
GABPA,-0.1577180709089436,6.054535149402531e-09,0.276468525310842,3065
CHKA,0.46110113948040693,9.178540449655523e-72,0.2764665079519296,1505
HSP90AA1,0.37466016944230274,4.491183401502689e-46,0.2764649425661942,3685
IARS2,-0.07423526118125821,0.0064545453398814805,0.2764429982863663,3727
GFRA2,0.22399958282243465,9.312966319428114e-17,0.27643611240382776,3166
LAPTM5,-0.46401198931221804,9.140655887279369e-73,0.27643379081251795,4285
GPLD1,-0.043863981026827606,0.10784471166201924,0.2763923028868217,3314
FPR3,-0.1233102292484416,5.748804939071774e-06,0.27632754103029483,3000
FKBP1A,-0.10708229853324733,8.325587903212269e-05,0.2763220117988904,2936
ATP6V0B,0.12258461939621361,6.5277935634208365e-06,0.27632004658132703,717
CDC123,-0.29273749316241804,5.502462651088876e-28,0.27630782271290605,1313
SRPK1,0.3555808932539092,2.3093957993685394e-41,0.27630713733282175,7943
SNX27,0.43395361141923294,7.119544480643499e-63,0.2762691611159217,7813
TPT1,-0.18293712352892766,1.3802474855001836e-11,0.27624255985937274,8639
AAK1,0.26852817223827447,1.2008553309928588e-23,0.276220813465077,6
ERBB4,0.41077265337409125,6.729835250274846e-56,0.2762058137003947,2640
TAPT1,0.1585272571806326,5.051642778872162e-09,0.27615522401352444,8192
ZNF787,0.45641981916992524,3.5784374574411264e-70,0.27611986049514686,9586
MOBP,0.28771216189136256,4.751887624291835e-27,0.2761065969514304,4879
SOWAHC,0.13444124884114914,7.481561733559653e-07,0.27609534329525337,7840
APOB,-0.20186880296143955,7.804742606202233e-14,0.2760397678007636,474
LITAF,-0.34796024112814433,1.4360938552270957e-39,0.2760186473536224,4370
CFI,0.26627055822656404,2.89937061686829e-23,0.2759770145066698,1473
GNG11,-0.1957739963951632,4.3760943372914695e-13,0.275893687789142,3257
CYP20A1,-0.49732816301320387,5.999843386825138e-85,0.2758326255506228,1987
SIX5,0.08097928086976178,0.00295891365520701,0.27581732436854145,7503
SLC4A7,0.2191601983558414,4.3254874850520677e-16,0.2757940331910225,7660
FKBP1B,0.4380474501250076,3.655761532452879e-64,0.2757224603260304,2937
KCNAB1,0.12560770767813428,3.826406410487527e-06,0.27571340076189627,4048
NLRP2,0.32281822896847673,5.396059360991318e-34,0.27568063476511306,5369
SYNE1,0.261105231643432,2.110695576174376e-22,0.2756712993148276,8126
GNAS,0.10369469857663607,0.00013915663161458313,0.275655802192689,3248
HMGN2,0.06787823440050277,0.01277645393708832,0.27563788435305314,3612
THRB,0.18089133378709246,2.3395678725779205e-11,0.27563076138446124,8367
TAF1,0.13329912820983653,9.294881609307503e-07,0.2756064912968077,8159
ANOS1,0.3141629838381255,3.412499802562376e-32,0.2755603837430728,412
AP1G1,0.10017259104722996,0.00023360319954408962,0.2755460095945265,431
PDPK1,0.34854373209817363,1.0509620566661239e-39,0.27549920301469394,5839
BCL2A1,-0.39062154894518475,2.8892539880403346e-50,0.2754887853367321,843
SLC30A9,0.38426298806383014,1.4406547396626596e-48,0.27548021346461654,7609
ROCK2,-0.11993310409125933,1.0323060326746917e-05,0.27545344713027886,6992
EPHA3,0.27024763510522115,6.101916841760582e-24,0.27544875118051443,2612
NREP,0.36763289608287303,2.6593423291786437e-44,0.27540933989276006,5471
P4HA1,0.3096491197337262,2.8114935865617533e-31,0.27538775074198263,5652
LAMB1,-0.0668622010534871,0.014183367710629016,0.27533566732607817,4268
HBEGF,0.3539340288614603,5.69262445813152e-41,0.2752680881371093,3486
C9orf40,0.19330418568722638,8.662948909995808e-13,0.2752240034024998,1049
ZNF544,0.4041979717546238,5.113261731200255e-54,0.27520161713173563,9537
TMED2,-0.3551373507343626,2.9461334126664704e-41,0.27518967880858,8447
NAV3,0.08929506061414426,0.0010442157030910748,0.2751708011122929,5179
MPPE1,0.042312615629879306,0.12089331377811638,0.275166576764377,4914
FCGR3B,-0.25901280475010097,4.658554026530384e-22,0.2751301516340023,2878
WNT5A,0.4372396006419436,6.589265370903268e-64,0.27511708376406324,9217
MID1,0.30006589665763406,2.192920299554107e-29,0.27511145559201616,4808
GUCA1B,0.3439296853052869,1.2190279386393937e-38,0.27508775039242533,3438
CEBPD,0.27354993709539677,1.6397645365936514e-24,0.2750675843728174,1406
APP,0.4113940775711557,4.446896634973511e-56,0.27503191724754394,488
ZC3HAV1,-0.4276906506557656,6.182711209653816e-61,0.27502912766914756,9336
USB1,4.8531346447935735e-05,0.9985812060247777,0.2749795533832749,9006
CD46,-0.31403520707004967,3.6242468950216516e-32,0.27489444873718255,1286
HTRA1,0.04445642009488574,0.10316590396024412,0.2748742384430922,3714
SH3TC2,0.3335425935152097,2.6146951193787178e-36,0.2748541360274931,7463
RELB,-0.31171095340546146,1.077865711710297e-31,0.274783002695464,6827
SDC3,0.16887426504315617,4.5937203871437674e-10,0.2747802131363886,7287
MXI1,0.11947912130187925,1.1155128296410748e-05,0.2747748049265471,5069
HILPDA,-0.04058877490350559,0.13680585574820683,0.2747409419696633,3555
DAZAP2,-0.28582947022738014,1.0538692507568049e-26,0.2747159076400295,2026
EPB41L1,0.12020809039046752,9.848215889693812e-06,0.2746978011674582,2602
DIXDC1,0.026107856739652196,0.33868906818534894,0.27463694647166625,2201
DCLK1,0.13650603232689829,5.030653349362251e-07,0.27462365636041525,2049
WBP2,0.39304286036986946,6.373712714308991e-51,0.274613356421071,9164
SELP,-0.3214043776855299,1.0723414218723693e-33,0.27455712090575257,7332
CHD4,0.4608000710046125,1.1636893370540685e-71,0.27454850225206023,1490
PCMTD2,0.28503905079083486,1.4697065697604554e-26,0.2745456714004759,5760
CHCHD2,0.0744407961319566,0.006308278868368532,0.2745414622768371,1483
SLC7A2,0.4164377933854048,1.4907239552367614e-57,0.2745302230673572,7676
SF3B5,-0.22636655206303197,4.3367563647894273e-17,0.27451475230140865,7416
ADAM22,0.11989578746414356,1.0389157113935494e-05,0.27448112006134384,154
CASP10,-0.35643785615374485,1.4411004997923497e-41,0.2744727083271041,1156
REEP2,0.4185906100748318,3.437522016560168e-58,0.2744696499248506,6819
FAM131B,0.37049944691008224,5.0942107281519255e-45,0.2743800472525214,2768
TGFBR1,-0.06527289996310406,0.016658396174797356,0.27434725740060434,8332
FMO5,-0.16814392956914673,5.468108384143133e-10,0.27432538332825557,2964
FGF7,-0.1570207827242087,7.0718131505496735e-09,0.2742972966047054,2908
TOM1L2,0.3412800493968866,4.88892926032234e-38,0.2742949532393744,8589
RPL10A,-0.14431151397807157,1.0639940346096543e-07,0.27427558140982217,7018
MAP4,0.1854944864926051,7.0751968242567194e-12,0.27424561838849687,4584
VPS37C,0.4748501190104607,1.395037132123112e-76,0.2742364245538998,9122
ATP6V0E1,-0.21332082200573285,2.6304827583375017e-15,0.2742349321477478,720
ASB8,0.027540780691302797,0.3128357723117289,0.27416120951999534,628
MCM4,0.40255835364442655,1.4831077525308262e-53,0.2741434762832158,4680
NUCKS1,0.34225069359064303,2.9438886377011355e-38,0.2741402771869849,5518
PTPN21,0.014931255614510615,0.5843005235906654,0.2741224041043648,6533
ASRGL1,0.3953825956252313,1.4617837018025966e-51,0.2741163541323125,650
DUSP3,0.1657472106156432,9.634759928605738e-10,0.2739733226731158,2365
TTC30A,0.3534807243319914,7.29043629163866e-41,0.2739561474039479,8802
HAS2,-0.15991759134265757,3.692841754430572e-09,0.27392909302761337,3475
CACNB1,0.37129951490216473,3.202311773072073e-45,0.27391948429812035,1079
TCERG1,-0.09417161619027237,0.0005439007400438535,0.27391273812726624,8249
BBS7,0.2925008322477936,6.096441018375606e-28,0.2738693391446296,821
SERP1,-0.21695515072045082,8.604904137553251e-16,0.27385796521855843,7372
FIS1,-0.17445642057093128,1.1824704977802871e-10,0.27384875382254886,2931
MYRIP,0.257067513395912,9.663059856387439e-22,0.273808679737736,5129
AZI2,-0.3154535841964042,1.8547130658721683e-32,0.27379806603285634,768
SIRT3,0.3505314800564056,3.6099461037451884e-40,0.27375163830385424,7497
TMEM164,-0.07838694435866182,0.0040206656721772874,0.27374335158262053,8477
TRPV1,0.3208076816116289,1.4312980453227857e-33,0.2737415776193515,8746
RTN4,0.03249997298861493,0.23360714292904083,0.27373480517773063,7150
MYD88,-0.44920424606074144,9.074258418191439e-68,0.27370785530493247,5084
SUN1,0.0005488306553658587,0.9839562329199096,0.27369855869994214,8092
SLC25A3,-0.2649368673995253,4.861065765881445e-23,0.27369257413937764,7574
DYRK4,0.2899549799714095,1.8252666815530034e-27,0.27366688375132403,2392
OAZ2,0.41739232212367067,7.788721858605175e-58,0.2736183326649988,5569
EMC3,-0.4577958556130216,1.226376420486539e-70,0.27361456483329294,2558
HNRNPM,0.08590430119954652,0.0016139352825433754,0.27360389318781214,3635
DUSP12,-0.05847289053552875,0.03200966548397106,0.2736030016414212,2360
AKR1B10,-0.10828585964691827,6.911398103205506e-05,0.2735949690766621,302
SLC25A1,-0.3704012373413365,5.392449030412996e-45,0.273565775734601,7560
CX3CR1,-0.11407557010672738,2.7475483329575788e-05,0.27356556901676393,1950
NT5DC3,0.40646751574157264,1.1594540877635375e-54,0.27354422664998734,5502
NRL,0.3719053070580752,2.251272340255129e-45,0.2735247236753329,5476
EIF3I,-0.31468288362527796,2.670304602197091e-32,0.2735061050092878,2505
IMPDH1,0.08409897556063803,0.002022772460288401,0.2734918240791844,3861
PIK3R2,0.42144219232240016,4.842935349198356e-59,0.27349152015518796,5996
CCNL1,-0.174248263837376,1.2448516854480949e-10,0.27347463163382213,1244
MZF1,0.319091849285007,3.271443158591031e-33,0.2734650471858327,5133
IFNGR2,-0.31328233856858945,5.164242152627997e-32,0.2734617162507317,3778
KCNQ1,-0.06644425236339065,0.01480064936457862,0.27345868432743775,4080
SUGP2,0.4488133291111069,1.2201545264815633e-67,0.2733768493968898,8086
EVC,-0.049001119128049164,0.07241706101155984,0.2733717242341685,2694
WSCD1,0.34655459555692336,3.038498227304652e-39,0.273351478623891,9225
ZNF473,0.3958408576180514,1.0940159521768479e-51,0.27332682754317394,9522
PANK4,0.32521836635193285,1.6676405636923485e-34,0.2733085335145316,5690
PPP1R26,0.4566423722783963,3.0103690950947856e-70,0.2732533725702612,6278
RND3,0.03524775927216871,0.1963971885102175,0.2732331144805968,6933
SLC39A9,-0.07914580374493789,0.0036787469714193335,0.2732032666177336,7643
RPS17,-0.12833664080255566,2.3375415153856948e-06,0.27320218400666235,7076
EMP3,-0.4152922469249406,3.240005594672484e-57,0.2731971506951769,2572
KDELR1,0.03731593405747399,0.17139424900207093,0.27308129856911945,4096
TBCE,0.34395752355844317,1.2012823461306672e-38,0.2730789961477629,8227
DLD,-0.2574255877674452,8.452592750082585e-22,0.27307887899413164,2207
HERC3,0.20960585928636874,8.073725840018613e-15,0.2730735841839214,3527
PTGES2,0.3019043509770065,9.627579166010981e-30,0.2730475305195811,6507
SELL,-0.4274831820477203,7.156582506296242e-61,0.2729680961217596,7331
CD69,-0.37670622555530303,1.3428029761988726e-46,0.2729234916010116,1298
SOX5,0.03225467720872066,0.23715667584444525,0.27289911096207836,7848
ADGRL2,0.22549861615103245,5.745318075746607e-17,0.27287572403069166,198
CHD9,0.10774415935301915,7.517229660882996e-05,0.27285411299091833,1494
IDS,0.13918709263358556,2.9785529576277167e-07,0.27279835528695023,3753
ARFGEF1,0.20166091999824848,8.285009001308495e-14,0.2727284866559866,518
EIF3K,-0.1889313552491678,2.8389535232613287e-12,0.2727084706392364,2507
RASAL2,0.2689508934117463,1.0171945781327337e-23,0.2727019983626977,6728
ID4,0.19805956951361414,2.307427737962571e-13,0.27268235970375304,3743
FAM131A,0.34656606678182195,3.0200182031114556e-39,0.2726732376403435,2767
ALDH1B1,-0.008456796145925443,0.7566645608318938,0.2726545895251138,321
TEF,0.12580856633504472,3.691369877938826e-06,0.27263342505455646,8280
ARHGEF10,-0.022490080033167808,0.40985774838994393,0.2726295837784034,548
BTK,-0.20441180161339711,3.7396510270858195e-14,0.2726188593524146,952
